date,asset,score
2024-11-15,600188.SH,-0.4678821277412789
2024-11-18,600188.SH,-0.40961928102377587
2024-11-19,600188.SH,-0.5943678506254118
2024-11-20,600188.SH,-0.6183586643958647
2024-11-21,600188.SH,-0.32699741631422685
2024-11-22,600188.SH,-0.3358606712456621
2024-11-25,600188.SH,-0.46905229379723457
2024-11-26,600188.SH,-0.5761795849931057
2024-11-27,600188.SH,-0.5510618545612904
2024-11-28,600188.SH,-0.5294264950915621
2024-11-29,600188.SH,-0.5191826646734354
2024-12-02,600188.SH,-0.25340752987877435
2024-12-03,600188.SH,-0.18244426460408722
2024-12-04,600188.SH,-0.4267077238477591
2024-12-05,600188.SH,-0.6304650153867521
2024-12-06,600188.SH,-0.6934622889438347
2024-12-09,600188.SH,-0.544620226397208
2024-12-10,600188.SH,-0.533706700411081
2024-12-11,600188.SH,-0.5013940759400047
2024-12-12,600188.SH,-0.534526037103837
2024-12-13,600188.SH,-0.4520636177901901
2024-12-16,600188.SH,-0.60632234229078
2024-12-17,600188.SH,-0.5464647665722097
2024-12-18,600188.SH,-0.42305774829001297
2024-12-19,600188.SH,-0.2836438784399539
2024-12-20,600188.SH,0.0424652993145718
2024-12-23,600188.SH,-0.09995354191067267
2024-12-24,600188.SH,-0.3510085516159687
2024-12-25,600188.SH,-0.49886651019593353
2024-12-26,600188.SH,-0.6215652754186181
2024-12-27,600188.SH,-0.5336284016737677
2024-12-30,600188.SH,-0.6325431943816975
2024-12-31,600188.SH,-0.6242557889064888
2024-10-08,600196.SH,-0.39503541200595793
2024-10-09,600196.SH,-0.3498877071158636
2024-10-10,600196.SH,-0.36777757801014876
2024-10-11,600196.SH,-0.19447313246237363
2024-10-14,600196.SH,-0.3386817557092348
2024-10-15,600196.SH,-0.5019739032769522
2024-10-16,600196.SH,-0.5707966832724045
2024-10-17,600196.SH,-0.8058565738886123
2024-10-18,600196.SH,-0.808024929975736
2024-10-21,600196.SH,-0.9622498015917723
2024-10-22,600196.SH,-0.7352953669025246
2024-10-23,600196.SH,-0.517572861194378
2024-10-24,600196.SH,-0.23603973616455665
2024-10-25,600196.SH,-0.37352395156619866
2024-10-28,600196.SH,-0.6083360823342825
2024-10-29,600196.SH,-0.5936016585319202
2024-10-30,600196.SH,-0.9121292512511205
2024-10-31,600196.SH,-0.7854588157060048
2024-11-01,600196.SH,-0.9075852632656889
2024-11-04,600196.SH,-0.8349451343709383
2024-11-05,600196.SH,-0.7834826369193764
2024-11-06,600196.SH,-0.612528382427057
2024-11-07,600196.SH,-0.48879511549035287
2024-11-08,600196.SH,-0.42997896676459385
2024-11-11,600196.SH,-0.2922182736688679
2024-11-12,600196.SH,-0.32310879755761657
2024-11-13,600196.SH,-0.23712789211665752
2024-11-14,600196.SH,-0.201678304197736
2024-11-15,600196.SH,-0.17546379969934284
2024-11-18,600196.SH,-0.06612816714204992
2024-11-19,600196.SH,-0.052506100394120875
2024-11-20,600196.SH,-0.32729280092965
2024-11-21,600196.SH,-0.46882031764532817
2024-11-22,600196.SH,-0.6928266682669738
2024-11-25,600196.SH,-0.6557421703520001
2024-11-26,600196.SH,-0.5112071567005042
2024-11-27,600196.SH,-0.43370923671913664
2024-11-28,600196.SH,-0.41312721313663303
2024-11-29,600196.SH,-0.4195602306106945
2024-12-02,600196.SH,-0.5436089889193858
2024-12-03,600196.SH,-0.5459259776142527
2024-12-04,600196.SH,-0.5725636665637996
2024-12-05,600196.SH,-0.44234483427609184
2024-12-06,600196.SH,-0.27486612833313584
2024-12-09,600196.SH,-0.43560778863146554
2024-12-10,600196.SH,-0.5508441974255585
2024-12-11,600196.SH,-0.5425608448300203
2024-12-12,600196.SH,-0.4685873719838469
2024-12-13,600196.SH,-0.513866514868233
2024-12-16,600196.SH,-0.5703776600671296
2024-12-17,600196.SH,-0.6268489176589354
2024-12-18,600196.SH,-0.5780446803944066
2024-12-19,600196.SH,-0.6278406999831563
2024-12-20,600196.SH,-0.7032006630371634
2024-12-23,600196.SH,-0.6144279314014915
2024-12-24,600196.SH,-0.40279142320883965
2024-12-25,600196.SH,-0.212049732709264
2024-12-26,600196.SH,-0.051854288292536466
2024-12-27,600196.SH,0.051273517003272796
2024-12-30,600196.SH,0.09256575539310263
2024-12-31,600196.SH,-0.010549755896524515
2024-10-08,600219.SH,-0.3014287206399593
2024-10-09,600219.SH,-0.22480467059747883
2024-10-10,600219.SH,-0.1856663834153217
2024-10-11,600219.SH,-0.14178373287803842
2024-10-14,600219.SH,-0.5261414887778763
2024-10-15,600219.SH,-0.735396361729242
2024-10-16,600219.SH,-0.9080472772360166
2024-10-17,600219.SH,-0.8665141135902243
2024-10-18,600219.SH,-0.7669971086122311
2024-10-21,600219.SH,-0.6458971860300559
2024-10-22,600219.SH,-0.3923012578004621
2024-10-23,600219.SH,-0.3299582080477137
2024-10-24,600219.SH,-0.4239241194507854
2024-10-25,600219.SH,-0.5540682231451901
2024-10-28,600219.SH,-0.5271500058285492
2024-10-29,600219.SH,-0.402320896059036
2024-10-30,600219.SH,-0.22361487161337185
2024-10-31,600219.SH,-0.263641147198557
2024-11-01,600219.SH,-0.32776507135318983
2024-11-04,600219.SH,-0.25807339268280327
2024-11-05,600219.SH,-0.23577103567337274
2024-11-06,600219.SH,-0.17674463183098696
2024-11-07,600219.SH,-0.20838804696218954
2024-11-08,600219.SH,-0.23536577269485848
2024-11-11,600219.SH,-0.25082270099480897
2024-11-12,600219.SH,-0.23945197825168035
2024-11-13,600219.SH,-0.21714227272166917
2024-11-14,600219.SH,-0.1994800634415464
2024-11-15,600219.SH,-0.21032096943526393
2024-11-18,600219.SH,-0.20301543912426728
2024-11-19,600219.SH,-0.2956298214840109
2024-11-20,600219.SH,-0.43312303295102683
2024-11-21,600219.SH,-0.34214854432465325
2024-11-22,600219.SH,-0.32019342920855753
2024-11-25,600219.SH,-0.3429159730631939
2024-11-26,600219.SH,-0.30653523936331867
2024-11-27,600219.SH,-0.2550901118375637
2024-11-28,600219.SH,-0.09126652229172874
2024-11-29,600219.SH,-0.11195644910139564
2024-12-02,600219.SH,-0.2766479639949999
2024-12-03,600219.SH,-0.62538856807885
2024-12-04,600219.SH,-0.6479968935247462
2024-12-05,600219.SH,-0.49405301120068396
2024-12-06,600219.SH,-0.4031420984465742
2024-12-09,600219.SH,-0.49568343208773363
2024-12-10,600219.SH,-0.4033184446798987
2024-12-11,600219.SH,-0.39986791756243417
2024-12-12,600219.SH,-0.468033442526832
2024-12-13,600219.SH,-0.6372090508144668
2024-12-16,600219.SH,-0.6856203434906971
2024-12-17,600219.SH,-0.7378161666151002
2024-12-18,600219.SH,-0.5377853677989342
2024-12-19,600219.SH,-0.3974282878022497
2024-12-20,600219.SH,-0.37101528928163297
2024-12-23,600219.SH,-0.5657201064656923
2024-12-24,600219.SH,-0.5240984891994224
2024-12-25,600219.SH,-0.2945156563320587
2024-12-26,600219.SH,-0.14861113921098412
2024-12-27,600219.SH,-0.12094982690309154
2024-12-30,600219.SH,-0.1705099008494687
2024-12-31,600219.SH,-0.16758052412587135
2024-10-08,600233.SH,-0.42994744321075695
2024-10-09,600233.SH,-0.623137764648967
2024-10-10,600233.SH,-0.4726537976312739
2024-10-11,600233.SH,-0.7383416392696001
2024-10-14,600233.SH,-0.6038879013699245
2024-10-15,600233.SH,-0.5997470951987216
2024-10-16,600233.SH,-0.3462770026437041
2024-10-17,600233.SH,-0.39193240458223577
2024-10-18,600233.SH,-0.39000619630400124
2024-10-21,600233.SH,-0.42722069688673403
2024-10-22,600233.SH,-0.4718219084563565
2024-10-23,600233.SH,-0.4732572678178505
2024-10-24,600233.SH,-0.2833094250587192
2024-10-25,600233.SH,-0.2622007827876601
2024-10-28,600233.SH,-0.16664830563147023
2024-10-29,600233.SH,-0.5354789491634587
2024-10-30,600233.SH,-0.6253848456733639
2024-10-31,600233.SH,-0.8164960053263518
2024-11-01,600233.SH,-0.8417796168589052
2024-11-04,600233.SH,-0.580920005093197
2024-11-05,600233.SH,-0.31912823100055243
2024-11-06,600233.SH,-0.14044193341271416
2024-11-07,600233.SH,-0.4685547299271042
2024-11-08,600233.SH,-0.5879934265903792
2024-11-11,600233.SH,-0.5027753666399184
2024-11-12,600233.SH,-0.4914875250658705
2024-11-13,600233.SH,-0.46647680745878256
2024-11-14,600233.SH,-0.5615193158046432
2024-11-15,600233.SH,-0.5874898928940522
2024-11-18,600233.SH,-0.3851266306908555
2024-11-19,600233.SH,-0.3962831690835338
2024-11-20,600233.SH,-0.24033771099722756
2024-11-21,600233.SH,0.024220352044535473
2024-11-22,600233.SH,0.01585678639301555
2024-11-25,600233.SH,-0.05220137351163057
2024-11-26,600233.SH,-0.2811939436338733
2024-11-27,600233.SH,-0.13483751209623646
2024-11-28,600233.SH,0.07815497820666772
2024-11-29,600233.SH,-0.3012191354040487
2024-12-02,600233.SH,-0.6235858501915332
2024-12-03,600233.SH,-0.9030850927308827
2024-12-04,600233.SH,-0.6854347127056211
2024-12-05,600233.SH,-0.29911889115716866
2024-12-06,600233.SH,-0.4300119049737763
2024-12-09,600233.SH,-0.47405829558779006
2024-12-10,600233.SH,-0.678518738501978
2024-12-11,600233.SH,-0.5148853679308247
2024-12-12,600233.SH,-0.2696467158007546
2024-12-13,600233.SH,-0.07341543836389491
2024-12-16,600233.SH,-0.3023861024044883
2024-12-17,600233.SH,-0.4569169117631535
2024-12-18,600233.SH,-0.553411498395837
2024-12-19,600233.SH,-0.528870582402393
2024-12-20,600233.SH,-0.6174405760515669
2024-12-23,600233.SH,-0.5544119912856413
2024-12-24,600233.SH,-0.4511310357109894
2024-12-25,600233.SH,-0.47582705351999594
2024-12-26,600233.SH,-0.2475619213214691
2024-12-27,600233.SH,-0.09095036808157451
2024-12-30,600233.SH,-0.01644008035025142
2024-12-31,600233.SH,-0.13598080259446782
2024-10-08,600276.SH,-0.535826257799733
2024-10-09,600276.SH,-0.6841309438416501
2024-10-10,600276.SH,-0.7844626238468446
2024-10-11,600276.SH,-0.8171189134336181
2024-10-14,600276.SH,-0.6687328659992413
2024-10-15,600276.SH,-0.5437138630108821
2024-10-16,600276.SH,-0.7249345611308875
2024-10-17,600276.SH,-0.7504855161212833
2024-10-18,600276.SH,-0.9343939415122426
2024-10-21,600276.SH,-0.8754223652753624
2024-10-22,600276.SH,-0.8393859030290625
2024-10-23,600276.SH,-0.8049473599332948
2024-10-24,600276.SH,-0.36410411035059215
2024-10-25,600276.SH,-0.03543540981382681
2024-10-28,600276.SH,-0.005270869547436885
2024-10-29,600276.SH,-0.22016163217287757
2024-10-30,600276.SH,-0.2602145055253673
2024-10-31,600276.SH,-0.30027570605147896
2024-11-01,600276.SH,-0.42930172822571905
2024-11-04,600276.SH,-0.5722608631371701
2024-11-05,600276.SH,-0.7235883911195307
2024-11-06,600276.SH,-0.860307592728336
2024-11-07,600276.SH,-0.5781612616890675
2024-11-08,600276.SH,-0.38093811525952076
2024-11-11,600276.SH,-0.2456243390330042
2024-11-12,600276.SH,-0.19738691147864756
2024-11-13,600276.SH,-0.16709580912579358
2024-11-14,600276.SH,-0.1459137419055741
2024-11-15,600276.SH,-0.24978095079451718
2024-11-18,600276.SH,-0.2141042074876402
2024-11-19,600276.SH,-0.22555046248955635
2024-11-20,600276.SH,-0.6439681444388154
2024-11-21,600276.SH,-0.7818666271660191
2024-11-22,600276.SH,-0.7821865833187189
2024-11-25,600276.SH,-0.695459475043857
2024-11-26,600276.SH,-0.5494226356171561
2024-11-27,600276.SH,-0.8928704480326242
2024-11-28,600276.SH,-0.8131314780100837
2024-11-29,600276.SH,-0.6249704617798477
2024-12-02,600276.SH,-0.4621216658023253
2024-12-03,600276.SH,-0.42717654720411546
2024-12-04,600276.SH,-0.7189346919039012
2024-12-05,600276.SH,-0.7213902204097351
2024-12-06,600276.SH,-0.565455111251957
2024-12-09,600276.SH,-0.7187266913472374
2024-12-10,600276.SH,-0.35569904946536623
2024-12-11,600276.SH,-0.2308272683521786
2024-12-12,600276.SH,-0.28025550973007995
2024-12-13,600276.SH,-0.18012603384087694
2024-12-16,600276.SH,-0.447544750071878
2024-12-17,600276.SH,-0.2928238310079276
2024-12-18,600276.SH,-0.3625937250014454
2024-12-19,600276.SH,-0.32317771385383
2024-12-20,600276.SH,-0.3772469975325223
2024-12-23,600276.SH,-0.423564731409528
2024-12-24,600276.SH,-0.2643356259074324
2024-12-25,600276.SH,-0.26414185367317955
2024-12-26,600276.SH,-0.3556021044514676
2024-12-27,600276.SH,-0.2616804791385175
2024-12-30,600276.SH,-0.33861466020887393
2024-12-31,600276.SH,-0.2635443422669585
2024-10-08,600309.SH,-0.7516778730068223
2024-10-09,600309.SH,-0.6451134679758271
2024-10-10,600309.SH,-0.704692675188154
2024-10-11,600309.SH,-0.6865201848281581
2024-10-14,600309.SH,-0.5433690498043745
2024-10-15,600309.SH,-0.542757796794667
2024-10-16,600309.SH,-0.4764506142189885
2024-10-17,600309.SH,-0.4627608500851517
2024-10-18,600309.SH,-0.5909337864511808
2024-10-21,600309.SH,-0.6236247614345707
2024-10-22,600309.SH,-0.6013456072835699
2024-10-23,600309.SH,-0.429146325956112
2024-10-24,600309.SH,-0.20698005365062194
2024-10-25,600309.SH,-0.44888703658117135
2024-10-28,600309.SH,-0.25937670838742116
2024-10-29,600309.SH,-0.3121188680145017
2024-10-30,600309.SH,-0.320957318966064
2024-10-31,600309.SH,-0.2012071768293206
2024-11-01,600309.SH,-0.12877511341019982
2024-11-04,600309.SH,-0.16186345626283144
2024-11-05,600309.SH,-0.2503664817731153
2024-11-06,600309.SH,-0.24919364267516353
2024-11-07,600309.SH,-0.24081103204738866
2024-11-08,600309.SH,-0.2921813624312161
2024-11-11,600309.SH,-0.47429888935518133
2024-11-12,600309.SH,-0.7056904469118934
2024-11-13,600309.SH,-0.8564370654350844
2024-11-14,600309.SH,-0.92251143559273
2024-11-15,600309.SH,-0.8659286551276836
2024-11-18,600309.SH,-0.8723927678275933
2024-11-19,600309.SH,-0.9057621207995634
2024-11-20,600309.SH,-0.8872403404459792
2024-11-21,600309.SH,-0.7241606338140202
2024-11-22,600309.SH,-0.37141904140656934
2024-11-25,600309.SH,-0.3159095292011905
2024-11-26,600309.SH,-0.2996876761564916
2024-11-27,600309.SH,-0.3407813291030713
2024-11-28,600309.SH,-0.42959900144886876
2024-11-29,600309.SH,-0.36980211010861364
2024-12-02,600309.SH,-0.40915363516301906
2024-12-03,600309.SH,-0.6649060687416521
2024-12-04,600309.SH,-0.3671323321454829
2024-12-05,600309.SH,-0.2944500095670737
2024-12-06,600309.SH,-0.017141504599875332
2024-12-09,600309.SH,-0.2176801866108949
2024-12-10,600309.SH,-0.28983752075420177
2024-12-11,600309.SH,-0.3231959733546747
2024-12-12,600309.SH,-0.37842108835870286
2024-12-13,600309.SH,-0.46725819330515017
2024-12-16,600309.SH,-0.3426310711911481
2024-12-17,600309.SH,-0.590415644053335
2024-12-18,600309.SH,-0.5347339362991718
2024-12-19,600309.SH,-0.758158917697851
2024-12-20,600309.SH,-0.8131359517074037
2024-12-23,600309.SH,-0.7398993406020768
2024-12-24,600309.SH,-0.7685264355605745
2024-12-25,600309.SH,-0.6070421055145838
2024-12-26,600309.SH,-0.44778383614255
2024-12-27,600309.SH,-0.336505308765642
2024-12-30,600309.SH,-0.3423342142607846
2024-12-31,600309.SH,-0.37144374893557575
2024-10-08,600332.SH,-0.5698591010862049
2024-10-09,600332.SH,-0.6729318140788811
2024-10-10,600332.SH,-0.6806924335066871
2024-10-11,600332.SH,-0.8646108192067976
2024-10-14,600332.SH,-0.7701769405691766
2024-10-15,600332.SH,-0.7550005739084692
2024-10-16,600332.SH,-0.5187285013966336
2024-10-17,600332.SH,-0.4092352379259562
2024-10-18,600332.SH,-0.457231019054526
2024-10-21,600332.SH,-0.40482044293008723
2024-10-22,600332.SH,-0.21527106569976623
2024-10-23,600332.SH,-0.21132885926973646
2024-10-24,600332.SH,-0.27358418931484413
2024-10-25,600332.SH,-0.4783629355419929
2024-10-28,600332.SH,-0.3766553714591373
2024-10-29,600332.SH,-0.391628757805523
2024-10-30,600332.SH,-0.35676685414593845
2024-10-31,600332.SH,-0.20115736874578322
2024-11-01,600332.SH,-0.1478918145494212
2024-11-04,600332.SH,-0.08338564105422325
2024-11-05,600332.SH,0.007170517102085617
2024-11-06,600332.SH,-0.02917771180210465
2024-11-07,600332.SH,-0.18789998404626213
2024-11-08,600332.SH,-0.40543935882377
2024-11-11,600332.SH,-0.6409379529948741
2024-11-12,600332.SH,-0.608869232437067
2024-11-13,600332.SH,-0.5970101264500729
2024-11-14,600332.SH,-0.5446216570186959
2024-11-15,600332.SH,-0.3710782729612688
2024-11-18,600332.SH,-0.31378583553787986
2024-11-19,600332.SH,-0.3425618798630061
2024-11-20,600332.SH,-0.39790642562539513
2024-11-21,600332.SH,-0.3822351754889336
2024-11-22,600332.SH,-0.23945295794907256
2024-11-25,600332.SH,-0.025113816975558867
2024-11-26,600332.SH,-0.0675152041311763
2024-11-27,600332.SH,-0.3788321671493635
2024-11-28,600332.SH,-0.4996646574498987
2024-11-29,600332.SH,-0.5208708640256818
2024-12-02,600332.SH,-0.45494493524321894
2024-12-03,600332.SH,-0.3775452264060706
2024-12-04,600332.SH,-0.5461799931177638
2024-12-05,600332.SH,-0.5694641212459123
2024-12-06,600332.SH,-0.43038943888820275
2024-12-09,600332.SH,-0.2963712579462238
2024-12-10,600332.SH,-0.1377037793473963
2024-12-11,600332.SH,-0.22021447082441978
2024-12-12,600332.SH,-0.3691153144998117
2024-12-13,600332.SH,-0.4705705841582929
2024-12-16,600332.SH,-0.4507020939722539
2024-12-17,600332.SH,-0.34060256189814464
2024-12-18,600332.SH,-0.18330252052575036
2024-12-19,600332.SH,-0.34211284628899696
2024-12-20,600332.SH,-0.30264215199431127
2024-12-23,600332.SH,-0.31780358200688713
2024-12-24,600332.SH,-0.2349468910803971
2024-12-25,600332.SH,-0.20170519074310606
2024-12-26,600332.SH,-0.408724219473435
2024-12-27,600332.SH,-0.4676977275434784
2024-12-30,600332.SH,-0.5633143648640793
2024-12-31,600332.SH,-0.4208470943463476
2024-10-08,600346.SH,-0.42442021127198437
2024-10-09,600346.SH,-0.38463223046032635
2024-10-10,600346.SH,-0.300139099214544
2024-10-11,600346.SH,-0.17229275201823716
2024-10-14,600346.SH,-0.16027250782305213
2024-10-15,600346.SH,-0.17273848123569308
2024-10-16,600346.SH,-0.2103031729505611
2024-10-17,600346.SH,-0.16907936800775444
2024-10-18,600346.SH,-0.06503631291428588
2024-10-21,600346.SH,-0.263052897834486
2024-10-22,600346.SH,-0.6880205831526133
2024-10-23,600346.SH,-0.7129255068692235
2024-10-24,600346.SH,-0.576043514904967
2024-10-25,600346.SH,-0.16019482072352767
2024-10-28,600346.SH,-0.07967152958653909
2024-10-29,600346.SH,-0.14687789501601045
2024-10-30,600346.SH,-0.19810811031710604
2024-10-31,600346.SH,-0.4571057807897006
2024-11-01,600346.SH,-0.1051325478078951
2024-11-04,600346.SH,-0.04057414318323113
2024-11-05,600346.SH,-0.026016841509011457
2024-11-06,600346.SH,-0.5293503967690523
2024-11-07,600346.SH,-0.7209243999774578
2024-11-08,600346.SH,-0.6201429923758922
2024-11-11,600346.SH,-0.40566311489041657
2024-11-12,600346.SH,-0.19875831860578475
2024-11-13,600346.SH,-0.20358186683408963
2024-11-14,600346.SH,-0.12550257429081685
2024-11-15,600346.SH,-0.09349949719513367
2024-11-18,600346.SH,-0.07664419818936741
2024-11-19,600346.SH,-0.020939560632473056
2024-11-20,600346.SH,-0.22624660592472468
2024-11-21,600346.SH,-0.23756561817973185
2024-11-22,600346.SH,-0.2536770041371641
2024-11-25,600346.SH,-0.2763505131462789
2024-11-26,600346.SH,-0.47459322108494884
2024-11-27,600346.SH,-0.5041251886215115
2024-11-28,600346.SH,-0.5717446579989159
2024-11-29,600346.SH,-0.5876650504581116
2024-12-02,600346.SH,-0.4971774791825222
2024-12-03,600346.SH,-0.3525580146225386
2024-12-04,600346.SH,-0.1809382288758777
2024-12-05,600346.SH,-0.431603342040481
2024-12-06,600346.SH,-0.5058398218994002
2024-12-09,600346.SH,-0.7472031459320805
2024-12-10,600346.SH,-0.6032995908528628
2024-12-11,600346.SH,-0.5559810756295323
2024-12-12,600346.SH,-0.8395027103942583
2024-12-13,600346.SH,-0.8974965458024402
2024-12-16,600346.SH,-0.7769613440208705
2024-12-17,600346.SH,-0.5798271914579882
2024-12-18,600346.SH,-0.3745286842055767
2024-12-19,600346.SH,-0.3924769819475297
2024-12-20,600346.SH,-0.35653050542016995
2024-12-23,600346.SH,-0.24587530140641992
2024-12-24,600346.SH,-0.1573261851695781
2024-12-25,600346.SH,-0.35751238310574684
2024-12-26,600346.SH,-0.6984407819016576
2024-12-27,600346.SH,-0.6439448288346228
2024-12-30,600346.SH,-0.4143610409929166
2024-12-31,600346.SH,-0.2287047311914105
2024-10-08,600362.SH,-0.5038668886982451
2024-10-09,600362.SH,-0.6774574625349836
2024-10-10,600362.SH,-0.8104607268897687
2024-10-11,600362.SH,-0.7973518375087341
2024-10-14,600362.SH,-0.5383919923228846
2024-10-15,600362.SH,-0.27732885734293033
2024-10-16,600362.SH,-0.2570266339856675
2024-10-17,600362.SH,-0.25396360499972714
2024-10-18,600362.SH,-0.2787372146552392
2024-10-21,600362.SH,-0.16585360670475888
2024-10-22,600362.SH,-0.07490623925040757
2024-10-23,600362.SH,-0.19289424609805558
2024-10-24,600362.SH,-0.41204461122091995
2024-10-25,600362.SH,-0.6067174315555768
2024-10-28,600362.SH,-0.6079102280780635
2024-10-29,600362.SH,-0.6551102213983688
2024-10-30,600362.SH,-0.35541813818664714
2024-10-31,600362.SH,-0.26754562555549133
2024-11-01,600362.SH,-0.26789058394405635
2024-11-04,600362.SH,-0.43730416926945426
2024-11-05,600362.SH,-0.5223128851423096
2024-11-06,600362.SH,-0.4858618979117498
2024-11-07,600362.SH,-0.3833278565164812
2024-11-08,600362.SH,-0.21148848688277905
2024-11-11,600362.SH,-0.44455654125179234
2024-11-12,600362.SH,-0.6735845431198655
2024-11-13,600362.SH,-0.7974000358361271
2024-11-14,600362.SH,-0.7027061356009341
2024-11-15,600362.SH,-0.5794412099236612
2024-11-18,600362.SH,-0.6265001611718717
2024-11-19,600362.SH,-0.7475510300199527
2024-11-20,600362.SH,-0.7974714368219822
2024-11-21,600362.SH,-0.6974578057632044
2024-11-22,600362.SH,-0.41775078943494925
2024-11-25,600362.SH,-0.1848358484031694
2024-11-26,600362.SH,-0.1821814322287285
2024-11-27,600362.SH,-0.1851385048725243
2024-11-28,600362.SH,-0.22176946903066025
2024-11-29,600362.SH,-0.23008893021590932
2024-12-02,600362.SH,-0.34677632589323104
2024-12-03,600362.SH,-0.5593871500973779
2024-12-04,600362.SH,-0.6549056202327952
2024-12-05,600362.SH,-0.5537819730688374
2024-12-06,600362.SH,-0.3280163694514031
2024-12-09,600362.SH,-0.1681191675405487
2024-12-10,600362.SH,-0.3829828367465417
2024-12-11,600362.SH,-0.495682055883924
2024-12-12,600362.SH,-0.5950809798813996
2024-12-13,600362.SH,-0.6086551610456947
2024-12-16,600362.SH,-0.5020002138081687
2024-12-17,600362.SH,-0.35826257171285214
2024-12-18,600362.SH,-0.1891337317469549
2024-12-19,600362.SH,-0.12829576973313814
2024-12-20,600362.SH,-0.12764981279963977
2024-12-23,600362.SH,-0.07591153804626484
2024-12-24,600362.SH,-0.03734681611085307
2024-12-25,600362.SH,-0.11738334145328512
2024-12-26,600362.SH,-0.06597292538992953
2024-12-27,600362.SH,-0.13085648966468252
2024-12-30,600362.SH,-0.3261554949849123
2024-12-31,600362.SH,-0.3886073575001255
2024-10-08,600372.SH,-0.26858043284019195
2024-10-09,600372.SH,-0.1599372525733755
2024-10-10,600372.SH,-0.18564265159721927
2024-10-11,600372.SH,-0.11708626187721363
2024-10-14,600372.SH,-0.16827545384954035
2024-10-15,600372.SH,-0.18832757652540016
2024-10-16,600372.SH,-0.22502724407602637
2024-10-17,600372.SH,-0.1946315214578221
2024-10-18,600372.SH,-0.2594562098104169
2024-10-21,600372.SH,-0.2709805321353796
2024-10-22,600372.SH,-0.39310792027875474
2024-10-23,600372.SH,-0.43007489298031765
2024-10-24,600372.SH,-0.4044162752937703
2024-10-25,600372.SH,-0.28778685900261847
2024-10-28,600372.SH,-0.43528373624766414
2024-10-29,600372.SH,-0.5312885706383479
2024-10-30,600372.SH,-0.6510534974480053
2024-10-31,600372.SH,-0.6417513922231963
2024-11-01,600372.SH,-0.6240136133605404
2024-11-04,600372.SH,-0.5846965027522093
2024-11-05,600372.SH,-0.6706234136646845
2024-11-06,600372.SH,-0.7683973111508686
2024-11-07,600372.SH,-0.7172225474505474
2024-11-08,600372.SH,-0.5997670186418167
2024-11-11,600372.SH,-0.6430255293176463
2024-11-12,600372.SH,-0.6448173234408672
2024-11-13,600372.SH,-0.7353930555053354
2024-11-14,600372.SH,-0.8186812284125553
2024-11-15,600372.SH,-0.7449232683910381
2024-11-18,600372.SH,-0.7029266492820179
2024-11-19,600372.SH,-0.6796191050770657
2024-11-20,600372.SH,-0.768620250002799
2024-11-21,600372.SH,-0.7870528672782392
2024-11-22,600372.SH,-0.817019493331794
2024-11-25,600372.SH,-0.570440160530902
2024-11-26,600372.SH,-0.4214019186635018
2024-11-27,600372.SH,-0.3052801606054539
2024-11-28,600372.SH,-0.41968610149715785
2024-11-29,600372.SH,-0.47309347759951187
2024-12-02,600372.SH,-0.35533486472436754
2024-12-03,600372.SH,-0.24762745647171147
2024-12-04,600372.SH,-0.23883764225480725
2024-12-05,600372.SH,-0.4493414741752072
2024-12-06,600372.SH,-0.3804181275067525
2024-12-09,600372.SH,-0.32425062055359877
2024-12-10,600372.SH,-0.11300525242332275
2024-12-11,600372.SH,-0.20772879203529385
2024-12-12,600372.SH,-0.4399981522326734
2024-12-13,600372.SH,-0.589403683287748
2024-12-16,600372.SH,-0.5463929994577279
2024-12-17,600372.SH,-0.29148953221577323
2024-12-18,600372.SH,-0.19327247393170008
2024-12-19,600372.SH,-0.16939901197281565
2024-12-20,600372.SH,-0.21463888053990096
2024-12-23,600372.SH,-0.30631499127408757
2024-12-24,600372.SH,-0.24153616356664515
2024-12-25,600372.SH,-0.1717969969194716
2024-12-26,600372.SH,-0.254080042823445
2024-12-27,600372.SH,-0.7165360035648776
2024-12-30,600372.SH,-0.8687136110985134
2024-12-31,600372.SH,-0.7617598500635854
2024-10-08,600406.SH,-0.5886047584541126
2024-10-09,600406.SH,-0.6441823478682069
2024-10-10,600406.SH,-0.3959787718416526
2024-10-11,600406.SH,-0.39533143802604775
2024-10-14,600406.SH,-0.2620208871892876
2024-10-15,600406.SH,-0.2337091562333969
2024-10-16,600406.SH,-0.31041393752810464
2024-10-17,600406.SH,-0.29486705268469193
2024-10-18,600406.SH,-0.3978011755169635
2024-10-21,600406.SH,-0.40192087961723433
2024-10-22,600406.SH,-0.35965381680306696
2024-10-23,600406.SH,-0.3815034601990668
2024-10-24,600406.SH,-0.4799885304247907
2024-10-25,600406.SH,-0.4700374453668839
2024-10-28,600406.SH,-0.34018325666105226
2024-10-29,600406.SH,-0.20853379438817105
2024-10-30,600406.SH,-0.22352142775276249
2024-10-31,600406.SH,-0.18884358215009886
2024-11-01,600406.SH,-0.053076344702258034
2024-11-04,600406.SH,-0.12063260165343422
2024-11-05,600406.SH,-0.35555986247549504
2024-11-06,600406.SH,-0.4673068603168737
2024-11-07,600406.SH,-0.41092884901533655
2024-11-08,600406.SH,-0.33490032971891537
2024-11-11,600406.SH,-0.16367475267205345
2024-11-12,600406.SH,-0.1461418655498815
2024-11-13,600406.SH,-0.09944261684477645
2024-11-14,600406.SH,-0.060285908439064353
